ID,Name,Type,Layer,FC,P_value
R09280,succinate-semialdehyde:NADP+ oxidoreductase (CoA-acylating); Succinyl-CoA + NADPH + H+ <=> Succinate semialdehyde + NADP+ + CoA,Reaction,Reactions,,
R09281,4-hydroxybutanoate:NADP+ oxidoreductase; 4-Hydroxybutanoic acid + NADP+ <=> Succinate semialdehyde + H+ + NADPH,Reaction,Reactions,,
R09282,3-methylfumaryl-CoA hydratase; (3S)-citramalyl-CoA hydro-lyase (3-methylfumaryl-CoA-forming); 3-Methylfumaryl-CoA + H2O <=> (3S)-Citramalyl-CoA,Reaction,Reactions,,
R09283,"2-methylfumaryl-CoA 1,4-CoA-mutase; 2-Methylfumaryl-CoA <=> 3-Methylfumaryl-CoA",Reaction,Reactions,,
R09284,3-(hydroxyamino)phenol hydroxymutase; 3-Hydroxyaminophenol <=> 4-Aminocatechol,Reaction,Reactions,,
R09285,"4-Aminocatechol + H2O <=> Benzene-1,2,4-triol + Ammonia",Reaction,Reactions,,
R09286,3-hydroxypropionate:CoA ligase (AMP-forming); 3-Hydroxypropionyl-CoA + Diphosphate + AMP <=> 3-Hydroxypropanoate + CoA + ATP,Reaction,Reactions,,
R09287,"Aminohydroquinone + H2O <=> Benzene-1,2,4-triol + Ammonia",Reaction,Reactions,,
R09288,3-hydroxyaminophenol:NAD+ oxidoreductase; 3-Nitrophenol + 2 NADH + 2 H+ <=> 3-Hydroxyaminophenol + 2 NAD+ + H2O,Reaction,Reactions,,
R09289,3-hydroxypropionate:NADP+ oxidoreductase; 3-Hydroxypropanoate + NADP+ <=> 3-Oxopropanoate + NADPH + H+,Reaction,Reactions,,
R09290,UDP-alpha-D-xylose:[protein with EGF-like domain]-3-O-(beta-D-glucosyl)-L-serine 3-alpha-D-xylosyltransferase (configuration-retaining); UDP-D-xylose + G13051 <=> UDP + G03532,Reaction,Reactions,,
R09291,ethylmalonyl-CoA:NADP+ oxidoreductase (decarboxylating); (2S)-Ethylmalonyl-CoA + NADP+ <=> Crotonoyl-CoA + CO2 + NADPH + H+,Reaction,Reactions,,
R09292,(2R)-ethylmalonyl-CoA CoA-carbonylmutase; (2R)-Ethylmalonyl-CoA <=> (2S)-Methylsuccinyl-CoA,Reaction,Reactions,,
R09293,(2S)-methylsuccinyl-CoA:electron-transfer flavoprotein oxidoreductase; (2S)-Methylsuccinyl-CoA + Electron-transferring flavoprotein <=> 2-Methylfumaryl-CoA + Reduced electron-transferring flavoprotein,Reaction,Reactions,,
R09295,GDP-beta-L-fucose:polypeptide O-alpha-L-fucosyltransferase; GDP-L-fucose + [Protein]-L-serine <=> GDP + G13052,Reaction,Reactions,,
R09296,UDP-D-GlcNAc:O-L-fucosylpeptide 3-beta-N-acetyl-D-glucosaminyltransferase; UDP-N-acetyl-D-glucosamine + G13052 <=> UDP + G13053,Reaction,Reactions,,
R09297,CMP-N-acetylneuraminate:beta-D-galactosyl-(1->4)-N-acetyl-D-glucosaminyl-glycoprotein alpha-(2->3)-N-acetylneuraminyltransferase; CMP-N-acetylneuraminate + G13054 <=> CMP + G05914,Reaction,Reactions,,
R09298,CMP-N-acetylneuraminate:beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosamine alpha-(2->6)-N-acetylneuraminyltransferase; CMP-N-acetylneuraminate + G13054 <=> CMP + G10982,Reaction,Reactions,,
R09299,UDP-D-galactose + G13053 <=> UDP + G13054,Reaction,Reactions,,
R09300,GDP-D-mannose + G13027 <=> GDP + G10737,Reaction,Reactions,,
R09301,GDP-D-mannose + G10737 <=> GDP + G10842,Reaction,Reactions,,
R09302,GDP-D-mannose + G10842 <=> GDP + G10843,Reaction,Reactions,,
R09303,GDP-D-mannose + G10843 <=> GDP + G11055,Reaction,Reactions,,
R09304,UDP-N-acetyl-D-glucosamine + [Protein]-L-serine <=> UDP + G12573,Reaction,Reactions,,
R09305,"7,9,12-Octaketide intermediate 3 <=> Octaketide bicyclic intermediate + H2O",Reaction,Reactions,,
R09306,Octaketide bicyclic intermediate + NADPH + H+ <=> (S)-Chiral alcohol + NADP+,Reaction,Reactions,,
R09307,(S)-Chiral alcohol <=> (S)-Hemiketal,Reaction,Reactions,,
R09308,(S)-Hemiketal <=> (S)-DNPA + H2O,Reaction,Reactions,,
R09309,Octaketide bicyclic intermediate + NADPH + H+ <=> (R)-Chiral alcohol + NADP+,Reaction,Reactions,,
R09310,(R)-Chiral alcohol <=> (R)-Hemiketal,Reaction,Reactions,,
R09311,(R)-Hemiketal <=> (R)-DNPA + H2O,Reaction,Reactions,,
R09312,Dihydrokalafungin + NADH + H+ <=> Dihydrokalafungin dihydroquinone form + NAD+,Reaction,Reactions,,
R09313,"dihydrokalafungin-dihydroquinone,FMNH2:oxygen oxidoreductase (hydroxylating); Dihydrokalafungin dihydroquinone form + Reduced FMN + Oxygen <=> DHKred-OH + FMN + H2O",Reaction,Reactions,,
R09314,6-Deoxydihydrokalafungin + Reduced FMN + Oxygen <=> Dihydrokalafungin + FMN + H2O,Reaction,Reactions,,
R09315,UDP-D-glucose + [Protein]-L-serine <=> UDP + G13051,Reaction,Reactions,,
R09316,UDP-D-glucose + G13052 <=> UDP + G10981,Reaction,Reactions,,
R09317,Methyl-Co(III) corrinoid protein + CoA + CO2 + Reduced ferredoxin <=> Acetyl-CoA + Co(I) corrinoid protein + H2O + Oxidized ferredoxin,Reaction,Reactions,,
R09318,GDP-L-fucose + G00179 <=> GDP + G13056,Reaction,Reactions,,
R09319,GDP-L-fucose + G00014 <=> GDP + G10770,Reaction,Reactions,,
R09320,UDP-D-galactose + G10770 <=> UDP + G13057,Reaction,Reactions,,
R09322,quinate:quinone 3-oxidoreductase; Quinate + Quinone <=> 3-Dehydroquinate + Hydroquinone,Reaction,Reactions,,
R09323,G13057 + H2O <=> N-Acetyl-D-glucosamine + G13058,Reaction,Reactions,,
R09324,GDP-L-fucose + G13058 <=> GDP + G13059,Reaction,Reactions,,
R09325,"7,9,12-Decaketide intermediate 3 <=> Deoxynogalonate",Reaction,Reactions,,
R09326,"7,9,12-Decaketide intermediate 6 <=> 12-Deoxyaklanonic acid",Reaction,Reactions,,
R09327,deoxynogalonate:oxygen oxidoreductase; Deoxynogalonate + Oxygen <=> Nogalonate + H2O,Reaction,Reactions,,
R09328,nogalaviketone lyase (ring-opening); methyl nogalonate cyclase; Methyl nogalonate <=> Nogalaviketone,Reaction,Reactions,,
R09329,nogalavinone:NADP+ 7-oxidoreductase; Nogalaviketone + NADPH + H+ <=> Nogalavinone + NADP+,Reaction,Reactions,,
R09330,Nogalavinone <=> 1-OH-Nogalamycinone,Reaction,Reactions,,
R09331,dTDP-beta-L-rhodosamine:aklavinone 7-alpha-L-rhodosaminyltransferase; Aklavinone + dTDP-beta-L-rhodosamine <=> Aclacinomycin T + dTDP,Reaction,Reactions,,
R09332,dTDP-2-deoxy-beta-L-fucose:aclacinomycin-T 2-deoxy-alpha-L-fucosyltransferase; Aclacinomycin T + dTDP-2-deoxy-beta-L-fucose <=> Aclacinomycin S + dTDP,Reaction,Reactions,,
R09333,Aclacinomycin S <=> Aclacinomycin N,Reaction,Reactions,,
R09334,aclacinomycin N:oxygen oxidoreductase; Aclacinomycin N + Oxygen <=> Aclacinomycin A + Hydrogen peroxide,Reaction,Reactions,,
R09335,aclacinomycin A:oxygen oxidoreductase; Aclacinomycin A + Oxygen <=> Aclacinomycin Y + Hydrogen peroxide,Reaction,Reactions,,
R09336,epsilon-Rhodomycinone <=> epsilon-Rhodomycin T,Reaction,Reactions,,
R09337,epsilon-rhodomycin-T acylhydrolase; epsilon-Rhodomycin T + H2O <=> 15-Demethoxy-epsilon-rhodomycin + Methanol,Reaction,Reactions,,
R09338,15-Demethoxy-epsilon-rhodomycin + Oxygen + 2 Glutathione <=> beta-Rhodomycin + CO2 + H2O + Glutathione disulfide,Reaction,Reactions,,
R09339,methylmercury mercuric-lyase (methane-forming); Methylmercury + H+ <=> Methane + Mercury(2+),Reaction,Reactions,,
R09340,"7,9,12-Decaketide intermediate 3 <=> UWM6",Reaction,Reactions,,
R09341,UWM6 <=> Rabelomycin,Reaction,Reactions,,
R09342,"UWM6 <=> 2,3-Dehydro-UWM6 + H2O",Reaction,Reactions,,
R09343,"2,3-Dehydro-UWM6 <=> Dehydrorabelomycin",Reaction,Reactions,,
R09344,"2,3-Dehydro-UWM6 + L-Isoleucine <=> Jadomycin A + CO2 + H2O",Reaction,Reactions,,
R09345,dTDP-D-olivose:UWM6 9-C-beta-D-olivosyltransferase; UWM6 + dTDP-D-olivose <=> C1'-C9-Glycosylated UWM6 + dTDP,Reaction,Reactions,,
R09346,Rabelomycin <=> 11-Deoxylandomycinone,Reaction,Reactions,,
R09347,11-Deoxylandomycinone <=> Landomycin H,Reaction,Reactions,,
R09348,8-D-Olivosyl-landomycin <=> Landomycin D,Reaction,Reactions,,
R09349,Landomycin D <=> Landomycin E,Reaction,Reactions,,
R09350,"7,12-Decaketide intermediate 1 <=> Decaketide tricyclic intermediate",Reaction,Reactions,,
R09351,dTDP-D-olivose:premithramycin-A3 D-olivosyltransferase; Premithramycin A3 + dTDP-D-olivose <=> 3A-Deolivosylpremithramycin B + dTDP,Reaction,Reactions,,
R09352,dTDP-D-olivose:3A-deolivosylpremithramycin-B D-olivosyltransferase; 3A-Deolivosylpremithramycin B + dTDP-D-olivose <=> Premithramycin B + dTDP,Reaction,Reactions,,
R09353,"premithramycin-B,NADPH:oxygen oxidoreductase; Premithramycin B + NADPH + H+ + Oxygen <=> Mithramycin DK + NADP+ + CO2",Reaction,Reactions,,
R09354,Mithramycin DK <=> Mithramycin,Reaction,Reactions,,
R09355,"9,14-Decaketide intermediate 1 <=> Tetracenomycin F2 + Acyl-carrier protein",Reaction,Reactions,,
R09357,Landomycin H <=> 8-D-Olivosyl-landomycin,Reaction,Reactions,,
R09358,(2R)-2-hydroxy-2-methylbutanenitrile butan-2-one-lyase (cyanide forming); (2R)-2-Hydroxy-2-methylbutanenitrile <=> Methyl ethyl ketone + Hydrogen cyanide,Reaction,Reactions,,
R09359,(S)-cyanohydrin lyase (cyanide forming); (S)-Hydroxynitrile <=> Cyanide ion + Aldehyde,Reaction,Reactions,,
R09360,Landomycin E <=> Landomycin J,Reaction,Reactions,,
R09361,Landomycin J <=> Landomycin B,Reaction,Reactions,,
R09362,Landomycin B <=> Landomycin A,Reaction,Reactions,,
R09363,"L-arginine,2-oxoglutarate:oxygen oxidoreductase ((3S)-hydroxylating); L-Arginine + 2-Oxoglutarate + Oxygen <=> beta-Hydroxyarginine + Succinate + CO2",Reaction,Reactions,,
R09364,"(2S,3S)-3-hydroxyarginine hydrolyase (cyclizing, (2S,3R)-capreomycidine-forming); beta-Hydroxyarginine <=> L-Capreomycidine + H2O",Reaction,Reactions,,
R09365,5-methyltetrahydropteroyltri-L-glutamate:L-selenohomocysteine Se-methyltransferase; Selenohomocysteine + 5-Methyltetrahydropteroyltri-L-glutamate <=> L-Selenomethionine + Tetrahydropteroyltri-L-glutamate,Reaction,Reactions,,
R09366,Se-methyl-L-selenocysteine methaneselenol-lyase (deaminating; pyruvate-forming); Se-Methyl-L-selenocysteine + H2O <=> Pyruvate + Ammonia + Methaneselenol,Reaction,Reactions,,
R09367,Selenite + 4 Glutathione + 2 H+ <=> Selenodiglutathione + Glutathione disulfide + 3 H2O,Reaction,Reactions,,
R09368,Selenodiglutathione + Glutathione <=> Glutathioselenol + Glutathione disulfide,Reaction,Reactions,,
R09369,S-adenosyl-L-methionine:methaneselenol Se-methyltransferase; S-Adenosyl-L-methionine + Methaneselenol <=> S-Adenosyl-L-homocysteine + Dimethyl selenide,Reaction,Reactions,,
R09370,S-adenosyl-L-methionine:dimethyl-selenide Se-methyltransferase; S-Adenosyl-L-methionine + Dimethyl selenide <=> S-Adenosyl-L-homocysteine + Trimethylselenonium,Reaction,Reactions,,
R09371,S-adenosyl-L-methionine:hydrogen-selenide Se-methyltransferase; S-Adenosyl-L-methionine + Hydrogen selenide <=> S-Adenosyl-L-homocysteine + Methaneselenol,Reaction,Reactions,,
R09372,methaneselenol:NADP+ oxidoreductase; 2 NADPH + 2 H+ + Methylselenic acid <=> 2 NADP+ + 2 H2O + Methaneselenol,Reaction,Reactions,,
R09373,L-methionine:methylselenopyruvate aminotransferase; Se-Methyl-L-selenocysteine + 4-Methylthio-2-oxobutanoic acid <=> Methylselenopyruvate + L-Methionine,Reaction,Reactions,,
R09374,"2-amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one amidohydrolase; 2-Amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + H2O <=> 2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + Formate",Reaction,Reactions,,
R09375,"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NAD+ 1'-oxidoreductase; 2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + NADH + H+ <=> 2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one + NAD+",Reaction,Reactions,,
R09376,"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NADP+ 1'-oxidoreductase; 2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + NADPH + H+ <=> 2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one + NADP+",Reaction,Reactions,,
R09377,"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one 2-aminohydrolase; 2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one + H2O <=> 5-Amino-6-(5'-phospho-D-ribitylamino)uracil + Ammonia",Reaction,Reactions,,
R09378,ATP:(R)-pantoate 4-phosphotransferase; ATP + (R)-Pantoate <=> ADP + (R)-4-Phosphopantoate,Reaction,Reactions,,
R09379,(R)-4-phosphopantoate:beta-alanine ligase (AMP-forming); ATP + (R)-4-Phosphopantoate + beta-Alanine <=> AMP + Diphosphate + D-4'-Phosphopantothenate,Reaction,Reactions,,
R09380,acyl-ACP:sn-glycerol-3-phosphate 1-O-acyltransferase; Acyl-[acyl-carrier protein] + sn-Glycerol 3-phosphate <=> 1-Acyl-sn-glycerol 3-phosphate + Acyl-carrier protein,Reaction,Reactions,,
R09381,acyl-ACP:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase; Acyl-[acyl-carrier protein] + 1-Acyl-sn-glycerol 3-phosphate <=> Acyl-carrier protein + Phosphatidate,Reaction,Reactions,,
R09382,"CTP,CTP,ATP:tRNA cytidylyl,cytidylyl,adenylyltransferase; tRNA precursor + 2 CTP + ATP <=> tRNA with a 3' CCA end + 3 Diphosphate",Reaction,Reactions,,
R09383,CTP:tRNA cytidylyltransferase; tRNA precursor + CTP <=> tRNA with a 3' cytidine + Diphosphate,Reaction,Reactions,,
R09384,CTP:tRNA cytidylyltransferase; tRNA with a 3' cytidine + CTP <=> tRNA with a 3' CC end + Diphosphate,Reaction,Reactions,,
R09385,"(S)-limonene,NADH:oxygen oxidoreductase; (S)-Limonene + NADH + H+ + Oxygen <=> (4S)-Limonene-1,2-epoxide + NAD+ + H2O",Reaction,Reactions,,
R09386,ATP:tRNA adenylyltransferase; tRNA with a 3' CC end + ATP <=> tRNA with a 3' CCA end + Diphosphate,Reaction,Reactions,,
R09387,"limonene-1,2-epoxide hydrolase; (4S)-Limonene-1,2-epoxide + H2O <=> (1R,2R,4S)-Limonene-1,2-diol",Reaction,Reactions,,
R09388,"(1R,2R,4S)-menth-8-ene-1,2-diol:NAD+ 2-oxidoreductase; (1R,2R,4S)-Limonene-1,2-diol + NAD+ <=> (1R,4S)-1-Hydroxy-2-oxolimonene + NADH + H+",Reaction,Reactions,,
R09389,"(S)-limonene,NADPH:oxygen oxidoreductase; (S)-Limonene + NADPH + Oxygen + H+ <=> (4S)-Limonene-1,2-epoxide + NADP+ + H2O",Reaction,Reactions,,
R09390,"(1R,4S)-1-hydroxymenth-8-en-2-one,NADPH:oxygen oxidoreductase; (1R,4S)-1-Hydroxy-2-oxolimonene + NADPH + Oxygen + H+ <=> (4S)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone + NADP+ + H2O",Reaction,Reactions,,
R09391,(4S)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone <=> (3S)-3-Isopropenyl-6-oxoheptanoate,Reaction,Reactions,,
R09392,(4R)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone <=> (3R)-3-Isopropenyl-6-oxoheptanoate,Reaction,Reactions,,
R09393,"limonene,NADPH:oxygen oxidoreductase; (R)-Limonene + NADPH + Oxygen + H+ <=> Limonene-1,2-epoxide + NADP+ + H2O",Reaction,Reactions,,
R09394,"GTP 3',8-cyclase [(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate-forming]; GTP + S-Adenosyl-L-methionine + Reduced acceptor <=> (8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate + 5'-Deoxyadenosine + L-Methionine + Acceptor",Reaction,Reactions,,
R09395,thiocarboxylated molybdopterin synthase:cyclic pyranopterin phosphate sulfurtransferase; Precursor Z + 2 Thiocarboxy-[sulfur-carrier protein] <=> Molybdopterin + 2 Sulfur-carrier protein,Reaction,Reactions,,
R09397,GTP:2-phospho-L-lactate guanylyltransferase; (2S)-2-Phospholactate + GTP <=> (2S)-Lactyl-2-diphospho-5'-guanosine + Diphosphate,Reaction,Reactions,,
R09398,"(2S)-lactyl-2-diphospho-5'-guanosine:7,8-didemethyl-8-hydroxy-5-deazariboflavin 2-phospho-L-lactate transferase; 7,8-Didemethyl-8-hydroxy-5-deazariboflavin + (2S)-Lactyl-2-diphospho-5'-guanosine <=> Coenzyme F420-0 + GMP",Reaction,Reactions,,
R09399,L-glutamate:coenzyme F420-0 ligase (GDP-forming); Coenzyme F420-0 + GTP + L-Glutamate <=> Coenzyme F420-1 + GDP + Orthophosphate,Reaction,Reactions,,
R09400,L-glutamate:coenzyme F420-1 ligase (GDP-forming); Coenzyme F420-1 + GTP + L-Glutamate <=> Coenzyme F420 + GDP + Orthophosphate,Reaction,Reactions,,
R09401,L-glutamate:coenzyme gamma-F420-2 (ADP-forming); ATP + Coenzyme F420 + L-Glutamate <=> ADP + Coenzyme F420-3 + Orthophosphate,Reaction,Reactions,,
R09402,"codeine,2-oxoglutarate:oxygen oxidoreductase (3-O-demethylating); Codeine + 2-Oxoglutarate + Oxygen <=> Morphine + Formaldehyde + Succinate + CO2",Reaction,Reactions,,
R09403,"L-isoleucine,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (N-hydroxylating); L-Isoleucine + 2 Oxygen + 2 [Reduced NADPH---hemoprotein reductase] <=> (E)-2-Methylbutanal oxime + 2 [Oxidized NADPH---hemoprotein reductase] + CO2 + 3 H2O",Reaction,Reactions,,
R09404,Aflatoxin B1 + Oxygen + NADPH + H+ <=> Aflatoxin Q1 + H2O + NADP+,Reaction,Reactions,,
R09405,Aflatoxin B1 + Oxygen + NADPH + H+ <=> Aflatoxin M1 + H2O + NADP+,Reaction,Reactions,,
R09406,"Aflatoxin M1 + Oxygen + NADPH + H+ <=> Aflatoxin-M1-8,9-epoxide + H2O + NADP+",Reaction,Reactions,,
R09407,"Aflatoxin B1 + Oxygen + NADPH + H+ <=> Aflatoxin B1-endo-8,9-epoxide + H2O + NADP+",Reaction,Reactions,,
R09408,"Aflatoxin B1 + Oxygen + NADPH + H+ <=> Aflatoxin B1-exo-8,9-epoxide + H2O + NADP+",Reaction,Reactions,,
R09409,"glutathione-S-transferase; Aflatoxin B1-exo-8,9-epoxide + Glutathione <=> Aflatoxin B1exo-8,9-epoxide-GSH",Reaction,Reactions,,
R09410,"epoxide hydrolase; Aflatoxin B1-exo-8,9-epoxide + H2O <=> Aflatoxin B1 diol",Reaction,Reactions,,
R09411,Aflatoxin B1 diol <=> Aflatoxin B1 dialdehyde,Reaction,Reactions,,
R09412,"Aflatoxin B1 dialdehyde <=> 1,2,3,4-Tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal",Reaction,Reactions,,
R09413,"Aflatoxin B1 dialdehyde <=> alpha-(1,2-Dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde",Reaction,Reactions,,
R09414,"1,2,3,4-Tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal <=> 6-[2,3-Dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione",Reaction,Reactions,,
R09415,"alpha-(1,2-Dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde <=> 6-[2,3-Dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione",Reaction,Reactions,,
R09416,"7,12-Dimethylbenz[a]anthracene + Oxygen + NADPH + H+ <=> 1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene + H2O + NADP+",Reaction,Reactions,,
R09417,"microsomal epoxide hydrolase; 1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene + H2O <=> trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene",Reaction,Reactions,,
R09418,"trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene + Oxygen + NADPH + H+ <=> (1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol + H2O + NADP+",Reaction,Reactions,,
R09419,acyl-CoA:malonyl-CoA C-acyltransferase (decarboxylating); Malonyl-CoA + Acyl-CoA <=> 3-Oxoacyl-CoA + CoA + CO2,Reaction,Reactions,,
R09420,carbonyl reductase; 4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone + NADPH + H+ <=> 4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol + NADP+,Reaction,Reactions,,
R09421,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone + Oxygen + NADPH + H+ <=> 4-[(Hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone + H2O + NADP+,Reaction,Reactions,,
R09422,Apoferritin + n Fe3+ <=> Ferritin,Reaction,Reactions,,
R09423,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone + Oxygen + NADPH + H+ <=> 4-Hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone + H2O + NADP+,Reaction,Reactions,,
R09424,"4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol + Oxygen + NADPH + H+ <=> 1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol + H2O + NADP+",Reaction,Reactions,,
R09425,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol + Oxygen + NADPH + H+ <=> alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol + H2O + NADP+,Reaction,Reactions,,
R09426,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol + UDP-glucuronate <=> 4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide + UDP,Reaction,Reactions,,
R09427,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol + UDP-glucuronate <=> NNAL-N-glucuronide + UDP,Reaction,Reactions,,
R09428,UDPglucuronate beta-D-glucuronosyltransferase (acceptor-unspecific); UDP-glucuronate + Acceptor <=> UDP + Acceptor beta-D-glucuronoside,Reaction,Reactions,,
R09429,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone <=> 4-(Methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone,Reaction,Reactions,,
R09430,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol <=> 4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol,Reaction,Reactions,,
R09431,4-[(Hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone <=> 4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone + Formaldehyde,Reaction,Reactions,,
R09432,alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol <=> alpha-[3-(Nitrosoamino)propyl]-3-pyridinemethanol + Formaldehyde,Reaction,Reactions,,
R09433,4-Hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone <=> 4-Oxo-1-(3-pyridyl)-1-butanone + N-Nitrosomethanamine,Reaction,Reactions,,
R09434,"1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol <=> 5-(3-Pyridyl)-2-hydroxytetrahydrofuran + N-Nitrosomethanamine",Reaction,Reactions,,
R09435,4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone + H2O <=> 4-Hydroxy-1-(3-pyridinyl)-1-butanone + Nitrogen + H2O,Reaction,Reactions,,
R09436,"alpha-[3-(Nitrosoamino)propyl]-3-pyridinemethanol + H2O <=> 1-(3-Pyridinyl)-1,4-butanediol + Nitrogen + H2O",Reaction,Reactions,,
R09438,4-Hydroxy-1-(3-pyridinyl)-1-butanone <=> 3-Succinoylpyridine,Reaction,Reactions,,
R09439,5-(3-Pyridyl)-2-hydroxytetrahydrofuran <=> gamma-Hydroxy-3-pyridinebutanoate,Reaction,Reactions,,
R09440,"1-(3-Pyridinyl)-1,4-butanediol <=> gamma-Hydroxy-3-pyridinebutanoate",Reaction,Reactions,,
R09441,"7,12-Dimethylbenz[a]anthracene + Oxygen + NADPH + H+ <=> 7-Hydroxymethyl-12-methylbenz[a]anthracene + H2O + NADP+",Reaction,Reactions,,
R09442,"7,12-Dimethylbenz[a]anthracene + Oxygen + NADPH + H+ <=> 7,12-Dimethylbenz[a]anthracene 5,6-oxide + H2O + NADP+",Reaction,Reactions,,
R09443,"microsomal epoxide hydrolase; 7,12-Dimethylbenz[a]anthracene 5,6-oxide + H2O <=> trans-5,6-Dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene",Reaction,Reactions,,
R09444,"3'-phosphoadenylyl-sulfate:7-hydroxymethyl-12-methylbenz[a]anthracene sulfotransferase; 7-Hydroxymethyl-12-methylbenz[a]anthracene + 3'-Phosphoadenylyl sulfate <=> 7-Hydroxymethyl-12-methylbenz[a]anthracene sulfate + Adenosine 3',5'-bisphosphate",Reaction,Reactions,,
R09445,nitrous-oxide:menaquinone oxidoreductase; 2 Nitric oxide + Menaquinol <=> Nitrous oxide + Menaquinone + H2O,Reaction,Reactions,,
R09446,nitrous-oxide:NADP+ oxidoreductase; 2 Nitric oxide + NADPH + H+ <=> Nitrous oxide + NADP+ + H2O,Reaction,Reactions,,
R09447,D-Glucuronate + NAD+ + H2O <=> D-Glucarate + NADH + H+,Reaction,Reactions,,
R09448,16-Hydroxypalmitate <=> 16-Oxopalmitate,Reaction,Reactions,,
R09449,"very-long-chain acyl-CoA:NADP+ oxidoreductase; trans-2,3-Dehydroacyl-CoA + NADPH + H+ <=> Long-chain acyl-CoA + NADP+",Reaction,Reactions,,
R09450,long-chain fatty-acyl-CoA hydrolase; Long-chain acyl-CoA + H2O <=> Long-chain fatty acid + CoA,Reaction,Reactions,,
